,0_differences_100_sample_std,2_differences_1000_sample_kurtosis,2_differences_10_sample_mean,0_differences_1000_sample_kurtosis,2_differences_100_sample_kurtosis,0_differences_100_sample_skewness,0_differences_10_sample_skewness,1_differences_10_sample_std,0_differences_10_sample_std,2_differences_100_sample_skewness,1_differences_100_sample_skewness,2_differences_10_sample_skewness,2_differences_100_sample_mean,0_differences_10_sample_kurtosis,1_differences_100_sample_mean,2_differences_10_sample_std,1_differences_1000_sample_kurtosis,1_differences_1000_sample_mean,1_differences_100_sample_kurtosis,0_differences_1000_sample_skewness,2_differences_10_sample_kurtosis,2_differences_100_sample_std,1_differences_100_sample_std,2_differences_1000_sample_skewness,2_differences_1000_sample_std,0_differences_1_sample_mean,1_differences_1_sample_mean,0_differences_1000_sample_mean,2_differences_1_sample_mean,1_differences_10_sample_kurtosis,1_differences_10_sample_mean,0_differences_100_sample_mean,1_differences_1000_sample_std,1_differences_10_sample_skewness,2_differences_1000_sample_mean,0_differences_1000_sample_std,0_differences_10_sample_mean,0_differences_100_sample_kurtosis,1_differences_1000_sample_skewness
Little Lion Man,90.70179875308996,2.4982536059119878,-0.009053333333333335,3.4538223702084747,2.7058324529327518,-0.019574634439488037,-0.085002457502178,0.06711035513739044,10.976055152829145,0.030206806761646027,-0.27273135150868877,-0.05756462542670268,-0.009053333333333332,1.6320500137917453,-0.011980000000000001,0.12088285624245208,4.948967424401246,-0.011980000000000022,3.8594113779874997,0.09517761043946497,2.08410873466341,1.5458053406054866,0.7229612335081014,0.15158127274351835,15.536116803487285,0.6129616666666666,-0.01198,0.6129616666666645,-0.009053333333333333,2.696472035725625,-0.01198,0.6129616666666656,7.271902792914658,-0.33877768410353293,-0.009053333333333285,832.4407014429371,0.6129616666666667,2.9342744314538787,0.5140022731161973
Lonely Boy,38.33725519180074,6.728875965112686,-2.5000000000000194e-05,3.324782459719616,4.122541878382496,0.28165411998309886,0.5896306314509293,0.06804414408635355,3.4268260327893474,-0.3623174807761814,-0.10211112674368415,0.3929288093692299,-2.5000000000002657e-05,2.328069071289735,-2.000000000000738e-05,0.03267555597588713,4.897337216433523,-1.9999999999965822e-05,3.428705836249946,0.10372278060695017,2.479933068168469,0.3106522201353146,0.7320765732110572,0.2833188379402879,3.236364683292643,0.009845,-0.00002,0.009844999999998664,-2.5e-05,2.79129081028137,-1.999999999999962e-05,0.009844999999999526,7.452966189872176,0.7856364199198507,-2.50000000000008e-05,360.70999448901836,0.009845000000000038,3.29139577887047,0.13185914435703866
Lose Yourself To Dance {Ft. Pharrell Williams},355.62758910185335,6.904902655965821,0.0035900000000000003,5.090891645564946,6.367604736334476,0.9198154621136725,0.37068518026980185,0.1872622757880864,31.124349432986815,0.025826968942493634,-0.3227087451759187,-1.1058673403504125,0.0035900000000000085,3.339638096298985,-0.0015633333333333465,0.10956708325648416,4.544324776594136,-0.0015633333333332936,4.325692428891995,-0.09225386750699303,4.0350782060636385,1.149528759105709,1.4934444429982063,0.03855557968489449,16.694986399638733,1.4811333333333334,-0.0015633333333333332,1.481133333333335,0.00359,2.3031282567019793,-0.001563333333333332,1.4811333333333367,20.10768872334356,0.5044014469509805,0.003590000000000071,4439.70336768383,1.4811333333333339,5.081661592791277,-0.07310503859597278
Lost,310.14373772019616,6.236467308742256,0.008316666666666667,16.063918590799002,6.195810783823152,-0.1286347224969125,0.607165801389535,0.16708541253070405,34.49076282984152,-0.33652069945811386,0.0838322457188001,0.009884656017177456,0.008316666666666679,2.343111217724574,0.005584999999999987,0.05406376430763133,9.635917096741656,0.005584999999999994,5.414018718450668,-0.6249535610339678,1.8238227752922893,0.9533602104311534,1.3239950397471283,0.14377958724745768,8.820694290181093,6.30672,0.005585,6.306719999999999,0.008316666666666667,3.919990939221671,0.005585000000000007,6.306719999999997,13.161260936066096,0.7270164833557448,0.008316666666666642,2859.897523521865,6.30672,5.638712392233589,-0.724431571211111
Lotus Flower,55.486997471454714,4.349712388458226,-6.666666666666656e-05,2.8503993541878456,4.2750355812964225,-0.437255703108045,-0.05985845205708487,0.19589827657911305,16.55281203947602,0.21797656036659793,-0.03272512136742621,-0.18854469956381872,-6.666666666666709e-05,1.89379317655768,-0.0005966666666666714,0.00882250909133375,1.892485411389312,-0.0005966666666664935,2.70858022433785,0.0008541671166883138,2.2379314609714522,0.0517819359322234,0.533374049581217,0.06920926116242002,1.0876717749394804,1.5788,-0.0005966666666666667,1.5788000000000224,-6.666666666666667e-05,2.7113561792879732,-0.0005966666666666606,1.5788,23.609210860137477,-0.3903388707294014,-6.6666666666654e-05,2392.669035822604,1.5788,3.615763328195625,-0.005636120623541442
Love Me Again,54.909940641347625,6.2247243597896595,0.004848333333333334,5.423828317917286,4.354110647794177,-1.0426121559064103,-0.7627634271735632,0.019892391342755483,4.253069786318074,-0.3558885860330254,0.36730651439196355,1.5394282576020526,0.004848333333333328,3.2278213819001773,0.0019433333333333303,0.020829476242948487,5.969972789673471,0.0019433333333333186,5.4243989531908285,-0.10119751620667299,5.36090296507876,0.336384991155967,0.2812477942827088,-0.15946393535026834,2.762294802192453,-0.6439416666666666,0.0019433333333333334,-0.64394166666667,0.004848333333333333,2.3980706292544145,0.0019433333333333334,-0.6439416666666662,2.444908652260857,-0.20558354869867168,0.004848333333333339,415.35810656770684,-0.6439416666666666,9.110029702881919,0.020418888380673256
Luck Now,47.07097808701814,12.703059166762548,1.5000000000000083e-05,18.848788004528373,8.97617709931654,0.37699741322520086,0.6053199178133346,0.03649310132675003,2.642729607067179,-0.9481001188681957,-0.4015883162035323,0.5871945341507478,1.4999999999999128e-05,4.169330255211717,-5.000000000000892e-05,0.005473199602507558,17.07562215224318,-4.999999999999183e-05,6.080088545294473,-0.47576071114194257,3.051346725968573,0.06942539999084549,0.3787527935357191,0.05381019453130439,0.762611698410651,0.321275,-0.00005,0.3212749999999992,1.5e-05,2.3891751570777013,-5.000000000000004e-05,0.3212749999999993,4.596045669044689,-0.21209780468033027,1.500000000000079e-05,632.2158682159823,0.32127500000000003,7.356671463914227,-0.14939982034841628
Machu Piccu,151.4035058957061,20.390504864262756,-0.006338333333333332,27.471264428573672,10.969257247377389,0.3127490684353488,-1.9616453966951457,0.04661559121629205,6.2394371867224985,-0.8069234019594683,1.6087154020593777,-1.94473690902904,-0.00633833333333334,5.378151535964447,-0.006609999999999996,0.0785311187612203,12.956094250777113,-0.006610000000000073,15.613176259531812,-0.5434308795749593,6.3112589635307845,0.7827930677512701,1.0946330116172371,-0.00551412505222766,7.186772158740088,-5.928766666666666,-0.00661,-5.928766666666671,-0.006338333333333333,4.784748596358214,-0.00661,-5.928766666666668,10.785727099433565,-1.4913010046900381,-0.006338333333333298,1795.3514911577254,-5.928766666666666,10.783476536271463,0.0633480486855917
Make Some Noise,64.50953473686995,4.598447593198917,0.003378333333333333,4.167079392636014,2.945238321307835,-0.46804877448672944,-0.03697731255298676,0.09180576974424501,7.977932726935837,-0.18399978298088324,0.3413363034563258,-0.33441488275800174,0.003378333333333332,1.4975709771974703,0.0034683333333333306,0.025825354735651205,6.7066698524147474,0.0034683333333333285,3.3959616578706187,-0.1496508459113294,2.0093054999175175,0.37993652236992903,0.8485785721804958,0.08750725301035119,3.471250726511747,-0.081075,0.0034683333333333333,-0.08107500000000312,0.0033783333333333334,1.7102244324118856,0.0034683333333333346,-0.0810749999999997,8.526637849579757,-0.3076206553812427,0.003378333333333327,745.5625408217591,-0.08107500000000027,4.0673784449433805,0.40900811802897513
Mary,18.43855133776934,3.5243409425473438,-0.00043499999999999946,8.686738583927774,3.138828760722031,-0.7357728174186873,0.14909586746778503,0.05880792425817761,1.373775866827547,-0.17738540879375606,-0.563024211090331,0.25029956494940114,-0.00043500000000000873,2.434990303700655,-0.004560000000000006,0.026486486543980205,8.232535360985437,-0.004559999999999968,5.699493275880633,-0.0804718732478654,2.0319522319801364,0.5567591743967942,0.7028561092349478,-0.006534705600160574,5.117436064540903,-0.1999,-0.00456,-0.199899999999999,-0.000435,3.9579465213347382,-0.004559999999999999,-0.19989999999999977,8.997992374583715,-0.3377963627854173,-0.00043499999999997295,203.38407293983363,-0.1999000000000001,7.677598774293817,-0.0001820403991851819
Max Frost,37.23179549051023,4.760514711980175,-0.009706666666666664,7.55958232428755,4.095172881268636,0.06611650880437422,0.7272859180382191,0.10469539479684227,2.921883821528692,0.09196360132810119,-0.005308476579649661,-0.4035890895859404,-0.00970666666666667,3.2145069041539758,-0.0070816666666666675,0.14006717677996908,4.581925838812741,-0.007081666666666663,5.283278338118586,-0.2567041219406781,2.0216478940499547,1.1310841768262283,0.8310665394857247,-0.05766944266990928,13.137525919101613,-0.07534,-0.007081666666666667,-0.07534000000000145,-0.009706666666666667,2.276093909387611,-0.007081666666666667,-0.07534000000000092,8.317054689177834,-0.3203859556035761,-0.009706666666666705,315.73810972598784,-0.07534000000000003,5.243076289965732,-0.045369908405783047
Melt {Ft. Kilo Kish},4.4236249057415815,3.0811000259259034,1.5000000000000017e-05,3.6423944477652284,2.5020206926492254,-0.1789502116588547,-0.3212378331987885,0.0054042935605765246,0.4524974319172062,-0.0963407122590885,-0.08956187140128774,-0.5977951257218818,1.5000000000000065e-05,3.6367006056840894,-0.0004333333333333335,0.0008295396983334258,3.593187795061807,-0.0004333333333333318,3.554914686326235,-0.06000507467943593,2.5424794447811006,0.007396887295793189,0.04625590652974914,-0.023090928839891847,0.07089767507158155,0.017555,-0.0004333333333333333,0.017555000000000008,1.5e-05,2.139363727384832,-0.00043333333333333315,0.017554999999999977,0.49753230045897523,0.7223975432641225,1.4999999999999846e-05,57.01352968016819,0.017554999999999998,3.7726407029515254,0.03226980402962056
Midnight City,105.32493689715254,2.8108480532855276,-0.003916666666666671,3.503083555942129,2.832919391303177,0.27221877845940906,0.4063754263899212,0.07762509776340239,5.87122765227668,0.004781997388916342,0.15255615492826186,0.5798920419020132,-0.003916666666666702,1.866722367059181,-0.006035,0.22248457125033286,3.1106135767494045,-0.0060349999999999735,2.4702425474728957,0.11210267363315163,1.8731800926478857,1.5016125516516494,0.9859476854768828,0.1545927572025091,15.851957163908464,0.8980816666666667,-0.006035,0.8980816666666764,-0.003916666666666666,2.0803840647912475,-0.006035,0.8980816666666666,11.491105612042226,-0.0514236711500957,-0.00391666666666676,929.4070609043647,0.8980816666666666,2.636137769686954,-0.05063492338291964
Milk & Sticks,24.067939222998334,67.31095843368013,-0.0024983333333333333,156.22134309778247,50.672290907863626,6.735933660702476,2.665481280398256,0.007305014259625598,3.201330345119128,-2.0429343512222102,0.17915463100854523,-2.621198007829904,-0.0024983333333333337,8.107419920921874,-0.00246,0.007078125340323759,178.16663125766172,-0.002460000000000001,35.376490365130486,-0.46130370898475115,7.965430524464868,0.14523662014297758,0.0951904877367248,-0.7665663172136215,1.4012319599383887,0.5762483333333334,-0.00246,0.5762483333333345,-0.0024983333333333333,7.6810487547863175,-0.00246,0.576248333333333,6.3269145607879915,-2.5319438654665194,-0.002498333333333343,963.9812228976419,0.5762483333333334,68.84516307338421,1.3113807424547552
Money,243.0875137991339,8.776063219804383,-0.0011100000000000005,7.33547779941972,6.538133437724847,-0.5513681366429317,-1.2137419925835022,0.13198933652214317,45.97574582650693,0.8072841260740775,0.3796097328043646,-0.5554990164614905,-0.0011099999999999992,3.7125712776270374,-0.012643333333333357,0.014698218334962309,5.094514648082864,-0.012643333333333302,5.375420309037245,-0.10334018596060127,3.4571891706000315,0.07349352662347586,1.6710501814427956,0.1208611333805265,0.8944899857274349,-11.404941666666666,-0.012643333333333333,-11.40494166666667,-0.00111,4.183198233166553,-0.012643333333333335,-11.404941666666668,17.424504800599706,0.1890807260243068,-0.0011100000000000025,2602.4646225816705,-11.404941666666666,7.3903094350164364,-0.22499140901442546
My God Is The Sun,180.18293012092045,4.862811274668999,0.017348333333333327,12.458776611223351,3.516731310526245,0.15118537615053673,-0.4603857564870032,0.09252358203903119,21.55601419585527,-0.24307035955268527,-0.38886788165658404,0.43622119097793655,0.0173483333333333,3.1412670804905907,0.030359999999999988,0.1569595631665826,4.709955828561041,0.03035999999999991,4.070943559245637,0.1091691803732194,4.111685690773862,1.7097511752193326,1.8252003496907157,0.12322208145649337,16.58430373104834,-0.623435,0.03036,-0.6234350000000015,0.017348333333333334,2.2110752059646206,0.030359999999999998,-0.6234349999999984,18.816841257925187,-0.19365948926420049,0.017348333333333226,1903.8156050505168,-0.623435,6.537754315661341,0.16834708515021035
My Number,328.7089195372251,5.390760820908964,-2.500000000000002e-05,8.387645095283682,4.073693204258374,-1.297102608043148,-1.0678626307548305,0.2443204400645458,21.808186515296715,-0.030531534379428543,-0.1645764938151378,-0.10445083810519257,-2.499999999997837e-05,2.9311923753003715,0.0045966666666666335,0.10653240541158253,6.698154395948473,0.004596666666666699,6.2116301505822795,-0.0733574126938948,2.161332009810341,0.9315237303516929,1.635638154119398,0.20133741025713306,10.605403894657641,-14.508935,0.0045966666666666664,-14.50893499999999,-2.5e-05,3.8481393043915215,0.004596666666666677,-14.508934999999997,19.677702181052826,-0.2957665375047658,-2.499999999997371e-05,3942.274897962539,-14.508935,7.411058717211916,0.06165636377939507
Naked Kids,1.2539344633979967,6.061583694945421,0.0026099999999999995,7.048685827714749,5.8495949778000655,-0.19013203010691077,0.005067149875985832,0.009029844959909335,0.08449785712273024,0.2793462886784893,0.28275907749120344,0.611356030115038,0.002610000000000001,1.6196673706552502,0.0011366666666666665,0.01504343193704297,6.4962197413272245,0.0011366666666666708,7.486346357283755,0.07557399162226927,4.039289601418852,0.11827148670185332,0.06283426338834217,-0.1534395926149545,1.1934030306043117,-1.0759516666666666,0.0011366666666666667,-1.0759516666666666,0.00261,3.784223605424885,0.0011366666666666665,-1.0759516666666666,0.6273194314701244,-0.7673751455967449,0.0026099999999999995,14.632506658593224,-1.0759516666666666,6.394205455234852,0.04383693569010758
Need You Tonight,119.39878527264509,7.191490791712292,0.0005966666666666672,14.588124486484604,4.761163073700162,0.6478844660073434,-0.019185695089126202,0.05717969688719162,4.782192966753502,0.2892930881609027,0.420714607945526,0.8631449542503127,0.0005966666666666655,2.1561465550534775,0.005125000000000004,0.013532296347791252,8.679777502630454,0.00512499999999997,6.524976035029431,-1.075187975129282,4.584188049552701,0.15262731694483062,0.6465420439946482,0.1431838980684334,1.5981229004992077,0.07243666666666666,0.005125,0.07243666666667195,0.0005966666666666667,4.159228862738734,0.005125,0.07243666666666655,7.834388701135916,1.0853347229810046,0.0005966666666666747,1542.0843740794026,0.07243666666666675,6.049899420345567,-0.16393000369495736
Niggas in Paris,201.1301792969894,17.22962414426242,0.0038933333333333333,16.09399525675076,19.145069478335856,0.10296081540332536,-1.467514036850307,0.08165316663928118,21.302949677320708,-1.1624065410329738,0.39210873067681895,-0.27063560859908387,0.003893333333333332,5.266818331005794,-0.013343333333333311,0.023360124143505745,6.819484828533296,-0.013343333333333353,8.858232262680904,-0.3334760928023174,2.6367945203710037,0.3883406412187916,0.9902976605883033,-0.6597858411678663,3.8674872660510036,-4.5380416666666665,-0.013343333333333334,-4.5380416666666585,0.0038933333333333333,2.739037495198804,-0.013343333333333336,-4.538041666666665,11.487147667183432,-0.2391501951998174,0.0038933333333333086,2461.62163615168,-4.5380416666666665,11.600178923662211,-0.297264301007398
"No Light, No Light",1.2113576450275396,9.998051956661596,2.6666666666666612e-05,11.480209615621927,11.194900936778888,-0.12775098138559354,-0.3019498346285914,0.001265442390804277,0.1441027767871868,0.11020779149865002,-0.15929722227970103,1.3834257241722565,2.6666666666667016e-05,4.730466793941195,-0.00019333333333333342,0.0015559955726872174,10.986935180295983,-0.00019333333333333258,7.131639582482694,-0.3138778560493722,4.999667378334702,0.02635203681775745,0.02663068113619661,0.3071884752386521,0.23179771919115646,0.00835,-0.00019333333333333333,0.008350000000000019,2.6666666666666667e-05,3.2167370552590224,-0.0001933333333333333,0.008350000000000003,0.2000586757262312,-0.046785166386621266,2.6666666666668503e-05,12.164945173861474,0.00835,7.884522498786505,-0.11488915067438506
None Of Dem,19.558869979123923,7.757862217360446,0.002208333333333334,6.157235488025082,5.613514306192663,-0.09053891199537961,-0.015531954962639396,0.06871942916267891,1.6504041020720082,0.1832741838963224,0.23278330245212164,-0.20630310695837534,0.0022083333333333365,2.165235076296813,0.0031999999999999984,0.04455534214759088,8.878789265052824,0.0032000000000000045,5.26356686194906,0.13424720088021727,2.968154299242937,0.3767155502018583,0.41703945590049124,-0.23149045714692681,4.118686734255296,-0.006418333333333333,0.0032,-0.006418333333334999,0.0022083333333333334,2.2824807797822637,0.0032000000000000006,-0.006418333333333015,4.46774040626554,0.05131659232337141,0.002208333333333342,201.59398318103808,-0.006418333333333382,3.6423333702270697,-0.4901664743533703
Ohio,49.844653670005655,6.977692460978037,-0.002698333333333333,4.424606582213264,7.50361703624339,-0.10111064299533677,-0.5571556473371829,0.12779734118474018,3.9881424678389505,-0.9417846256994844,0.23836001269327559,-0.27855517750612213,-0.002698333333333337,1.9593792006282107,-0.004331666666666626,0.08409121319205183,3.9932269958372393,-0.004331666666666662,3.307146482325899,-0.2380499670400703,2.9788416878519177,0.4648305412220433,1.3574418288119507,0.11139631440430388,4.366470748098196,-0.182445,-0.004331666666666667,-0.18244500000000313,-0.0026983333333333334,1.6389794621861644,-0.004331666666666669,-0.18244500000000002,10.15512458348534,-0.008349071493519426,-0.002698333333333353,424.8362167420683,-0.18244500000000005,3.3722532200805353,-0.10991842856447702
Only One,23.395309047248656,4.348549999054617,-0.0014299999999999998,7.8544768644213026,3.7985932764451236,-0.1059883183410034,-0.19325118226058008,0.0268937487573269,1.5672238865701706,-0.12061458023048884,0.06044050425027955,0.11617803671733588,-0.001429999999999998,1.689149332716853,-0.0021500000000000035,0.01080815741311472,4.332421718671016,-0.0021499999999999753,2.9192132089125216,0.4602956994583661,1.6621194211348218,0.19870995778325307,0.42513726966187704,-0.21620910147892966,1.7604384127540502,0.16388166666666668,-0.00215,0.16388166666666598,-0.00143,1.6918761841072751,-0.00215,0.16388166666666668,3.976844725651788,-0.16381000877696406,-0.0014299999999999992,249.4310473224612,0.16388166666666662,2.878136577580674,0.012554873679159414
Otis (feat. Otis Redding),82.40004425456816,7.190994747028448,8.333333333333332e-06,2.4533769444701803,4.6147424622469675,0.547900885736988,0.4214901935383938,0.029049416182697296,1.7270314981879553,-0.33934365300790986,0.487062355134005,0.12400428927389863,8.3333333333333e-06,1.659148462118897,-0.0012849999999999938,0.000244750439790775,4.641826637762903,-0.0012849999999999988,4.220045633620894,0.5519015266879883,2.0388758308327466,0.00396466160809049,0.4540421402952471,-0.2495321332736736,0.03966200865507893,0.9703766666666667,-0.001285,0.9703766666666688,8.333333333333334e-06,3.1562869714052217,-0.0012850000000000001,0.9703766666666678,4.483341055928603,-0.6843255711634888,8.333333333333717e-06,777.6028042687112,0.9703766666666667,2.256908767398822,0.15331858169251214
Our Perfect Disease,55.45745473963963,4.438297579078964,-0.001295,2.574252050548486,4.061404140937795,-0.17903563747744747,0.07626604494461423,0.025961489053767484,4.4973548862155255,0.09901178578143066,0.04953144997955645,0.9542108032217319,-0.0012950000000000014,1.815784669672411,-0.0005683333333333295,0.013303516765627552,3.8327386652692024,-0.0005683333333333032,3.7521225497647075,0.11398866382213922,2.634166673750557,0.14556103884816005,0.7643524332891208,0.020628619291449036,1.8181665576366577,-0.06772666666666667,-0.0005683333333333333,-0.0677266666666718,-0.001295,1.9981175922053986,-0.0005683333333333331,-0.06772666666666595,8.287286801467353,0.2581556446649779,-0.0012950000000000053,568.4859963923608,-0.06772666666666671,2.878544541465899,-0.017058109532115825
Part Time Believer,270.72827365272485,4.43475903495801,-0.01028166666666667,3.0374970091964926,3.057408838710573,-0.4553684354574553,-1.5060941409309887,0.21990183830265925,24.40866750073037,-0.16429687389368677,-0.11846910166806283,0.4940229112332917,-0.010281666666666628,5.347614057475255,-1.3333333333371833e-05,0.17295025913860643,4.9398723402079305,-1.3333333333310548e-05,3.325067157190171,-0.05951504358809674,1.7067934478472917,1.5836289309499452,2.149580422971474,-0.0588689605166909,18.11255975440178,2.087196666666667,-1.3333333333333333e-05,2.087196666666651,-0.010281666666666666,1.45406936262852,-1.3333333333340191e-05,2.0871966666666624,20.685937941559345,-0.04708389119329687,-0.010281666666666776,3455.7379033491743,2.0871966666666673,2.968538667687566,0.06027536908765683
Perth,2.3914151539064346,6.245831346549239,0.0,3.2483628527310193,3.1433756615985415,0.0166503156831929,-0.6166645152753507,0.0010457440200907465,0.23623380062039293,-0.07956183120184426,0.17947614991833005,-0.7576499076837903,-6.071532165918825e-20,3.547006123345108,3.499999999999997e-05,0.000518384241872978,3.8242539469965067,3.4999999999999834e-05,3.8676327485760784,0.005157982816831695,2.4808037024573992,0.005500555527500029,0.008538972583266547,-0.11288377493315369,0.06640477727125094,-0.4101666666666667,3.5e-05,-0.41016666666666685,0.0,4.154507728935122,3.5e-05,-0.4101666666666667,0.08572664176516734,-1.339873865079304,2.6367796834847467e-19,16.1497340009054,-0.4101666666666667,3.175021827194931,-0.10488836994359109
Play With Fire,138.16496708238648,4.940532721613159,0.0006599999999999997,36.66892309037478,2.502513067884212,0.7518222344136921,1.2727290403882312,0.03759286442339231,9.943753813088032,0.0380373643587274,-0.7068181373028551,-0.21949838271302716,0.0006600000000000032,2.8472469895678176,-0.011306666666666673,0.020823959491145985,48.65627553649376,-0.011306666666666725,22.311817995038915,-1.1702882303465914,1.9853552912494736,0.2968386364115471,0.595706594315617,-0.019444810723026642,4.844528463805556,-24.941418333333335,-0.011306666666666666,-24.94141833333332,0.00066,5.262803236113888,-0.011306666666666665,-24.941418333333335,6.687731044678423,-1.6944061820867804,0.0006600000000000077,1452.8283208673872,-24.94141833333334,9.75223768365594,-0.06310794597518882
Pony,587.3088860953926,21.491002697852363,0.00037500000000000174,4.851190026631957,13.59916128223942,-0.18326032164835612,0.03797937199861651,0.1400218110886856,32.29509315227164,-1.472339787733411,-0.17587244319557843,-0.13844962781107426,0.00037499999999999833,2.9580615571515074,0.02475166666666668,0.036871053272783574,4.642258354199339,0.02475166666666666,4.8958882062955364,-0.03470511004703585,2.987992001551002,0.19122615374210714,2.455175567889981,-0.8531452917323049,2.8077365144142354,14.238758333333333,0.02475166666666667,14.238758333333358,0.000375,2.4738953611930756,0.024751666666666665,14.23875833333332,27.59948655313471,0.04659332090581038,0.00037500000000000977,6284.691390618165,14.238758333333331,4.444488376385397,0.0464009291729151
Promises,161.6683948301825,4.571527035584227,0.023976666666666663,3.5932534754717493,2.92188432562514,-0.2329051516734087,0.23214443166584495,0.22505236988680363,22.965652803659257,0.026503905197829473,0.32251459670602156,0.05930394575736022,0.023976666666666646,2.5568252449936435,0.003964999999999983,0.1780294109909309,3.5959344092192262,0.003965000000000085,3.8724000941892074,-0.00013803583150673313,1.7390607797971138,1.3344947806025904,1.483198646749465,-0.1990777656212158,17.367290167870493,-1.1673,0.003965,-1.1673000000000098,0.023976666666666667,2.2859121471360915,0.0039650000000000015,-1.1673000000000016,16.234107792559517,-0.6267710114763652,0.02397666666666664,2299.812461983578,-1.1672999999999998,4.091291796184502,0.007749819296696911
Prototype,18.10209354160843,4.361260821607322,0.003795000000000001,3.620880523615637,3.0778402668621934,0.05905498848303045,-0.47278666725649166,0.06117954689545627,0.9113427883882234,-0.20909963097651252,0.08615507574510016,0.35775456313224147,0.003794999999999983,2.3736068811289157,0.00900833333333335,0.0965901018767221,5.911105066876392,0.009008333333333401,3.8159213221730646,-0.05243281843112206,2.037179226035153,0.8086978085014205,0.6855484213285821,-0.1532814158985002,9.104970790463703,0.023328333333333333,0.009008333333333333,0.023328333333332892,0.003795,3.5272706537715584,0.009008333333333333,0.023328333333333034,7.110958703331507,1.2684099951942274,0.0037949999999999768,163.8263639478887,0.02332833333333333,7.872053688324794,0.06450137152072476
Pumped Up Kicks,220.4989856424747,3.859031934418391,-0.0004900000000000002,4.597974221864421,2.9403816994897327,0.40307478075579883,-0.599170935915314,0.28471812493528875,30.5957726754329,-0.0406242280141142,-0.4244466422112693,0.3395141082044695,-0.0004900000000000002,2.621162934465914,-0.009783333333333375,0.005770601740238573,4.721823107072749,-0.00978333333333352,4.236027559627707,-0.30262995680949467,1.8561142187542885,0.04708901629420131,2.0814033938800898,-0.3482499166356588,0.5500379066836111,-5.109753333333333,-0.009783333333333333,-5.109753333333354,-0.00049,3.4337076774436808,-0.009783333333333328,-5.10975333333333,20.140111396518307,0.8172346556450457,-0.0004900000000000027,3257.4743315638057,-5.109753333333333,3.5216402972079615,-0.16312932201261482
Punch in the Face,47.34835964583896,5.3010976270076675,0.0001383333333333334,3.8669810265802207,4.175383244792798,0.07764954149206532,0.11614434380963799,0.031545514736646796,3.1274637218501655,0.41221183162447006,0.17524389550464176,0.17602279410526647,0.00013833333333333322,1.3198942427382259,-0.002850000000000002,0.005437483333307791,4.6648826959441765,-0.002850000000000032,3.179268481628245,0.134204880083424,3.1760052839069335,0.03525869518446636,0.33396319782275413,0.15211391572853714,0.3832729594159291,0.33754666666666666,-0.00285,0.33754666666666555,0.00013833333333333333,2.3048947180919552,-0.0028500000000000005,0.3375466666666671,3.7587128041613753,-0.5466212395129205,0.00013833333333333297,477.9617678083887,0.3375466666666667,2.927704308833943,0.2868533676428584
Raiders,24.325680066672568,3.654153875759173,-0.0005049999999999996,12.369201788381382,3.299760661670196,1.1934869976111109,-1.01579658709113,0.01621300883721327,1.3559837781314183,0.19570059247047994,-0.42748040697587175,0.09244393244979371,-0.000505000000000003,4.5488166563173085,0.002680000000000002,0.018239368364428996,6.629278497342593,0.0026800000000000114,6.12288773793391,0.6343148944887962,2.085122451495015,0.2691108440102124,0.2897041744799531,-0.027351322270161297,2.6237221329794265,-0.07216666666666667,0.00268,-0.07216666666666606,-0.000505,3.6479924996421937,0.0026799999999999997,-0.07216666666666705,2.9663021875055144,0.6556569851366103,-0.0005050000000000245,203.56631406549343,-0.07216666666666671,9.244460173410767,0.29582194248573435
Ratchet,375.78097343370627,4.869093532273162,-0.0004916666666666665,9.177626092512742,2.704041293598875,-0.2266283428906927,0.7173469095840631,0.07496545554453732,16.63553912498146,-0.24281622525605195,0.5288209799731551,0.15140793855018808,-0.0004916666666666659,2.4477707105068633,0.002068333333333335,0.030624415867445087,9.85247177290352,0.0020683333333333886,5.024001605218177,0.06743597773954668,2.0605064425947486,0.6289701787556298,1.6581703926810083,-0.1409388081529556,7.244434665462363,23.40016,0.0020683333333333335,23.400159999999996,-0.0004916666666666666,5.13369736518864,0.002068333333333333,23.400160000000007,19.479443701482328,1.3939873733594912,-0.000491666666666724,4289.023724395319,23.40016,6.227650169192608,-0.11070308016095746
Re-wired,7.521996740877163,3.4146470538410596,0.0015883333333333333,7.645055277355486,2.4389611537336573,-0.24758256429806713,0.7842372436580647,0.04630394523628029,0.6396230007156125,-0.06670401151392942,-0.014673700442757832,1.435775561404174,0.0015883333333333324,2.3565375003232347,0.004110000000000006,0.014646400866196901,3.8491980774185186,0.004110000000000003,2.464809135823124,-0.23757126254476865,4.7136855020963875,0.14908575357640463,0.3956824766709343,0.07359947895078742,1.3296484673182107,-0.012036666666666666,0.00411,-0.012036666666666406,0.0015883333333333333,5.164656216709067,0.00411,-0.01203666666666665,3.4613776154573035,1.6788380545547548,0.0015883333333333316,69.78877619178053,-0.01203666666666665,3.0415355653126324,0.02272522007005707
